classification_report_0_f1-score,classification_report_0_precision,classification_report_0_recall,classification_report_0_support,classification_report_1_f1-score,classification_report_1_precision,classification_report_1_recall,classification_report_1_support,classification_report_2_f1-score,classification_report_2_precision,classification_report_2_recall,classification_report_2_support,classification_report_3_f1-score,classification_report_3_precision,classification_report_3_recall,classification_report_3_support,classification_report_4_f1-score,classification_report_4_precision,classification_report_4_recall,classification_report_4_support,classification_report_5_f1-score,classification_report_5_precision,classification_report_5_recall,classification_report_5_support,classification_report_6_f1-score,classification_report_6_precision,classification_report_6_recall,classification_report_6_support,classification_report_7_f1-score,classification_report_7_precision,classification_report_7_recall,classification_report_7_support,classification_report_8_f1-score,classification_report_8_precision,classification_report_8_recall,classification_report_8_support,classification_report_9_f1-score,classification_report_9_precision,classification_report_9_recall,classification_report_9_support,classification_report_accuracy,classification_report_macro avg_f1-score,classification_report_macro avg_precision,classification_report_macro avg_recall,classification_report_macro avg_support,classification_report_weighted avg_f1-score,classification_report_weighted avg_precision,classification_report_weighted avg_recall,classification_report_weighted avg_support,client_id,macro_avg_f1_score,macro_avg_precision,macro_avg_recall,per_class_accuracy_0,per_class_accuracy_1,per_class_accuracy_2,per_class_accuracy_3,per_class_accuracy_4,per_class_accuracy_5,per_class_accuracy_6,per_class_accuracy_7,per_class_accuracy_8,per_class_accuracy_9,round,timestamp,weighted_avg_f1_score,weighted_avg_precision,weighted_avg_recall
0.0,0.0,0.0,980.0,0.5309146653040367,0.3738754947822958,0.9154185022026432,1135.0,0.22609960014540167,0.129206481096801,0.9040697674418605,1032.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,982.0,0.0,0.0,0.0,892.0,0.0,0.0,0.0,958.0,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,974.0,0.0,0.0,0.0,1009.0,0.1972,0.07570142654494384,0.05030819758790968,0.1819488269644504,10000.0,0.08359229324701362,0.05576897750698045,0.1972,10000.0,13,0.07570142654494384,0.05030819758790968,0.1819488269644504,0.0,0.3738754947822958,0.129206481096801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1764276384.6924322,0.08359229324701362,0.05576897750698045,0.1972
0.25119772109283955,0.1438528844727866,0.9897959183673469,980.0,0.0,0.0,0.0,1135.0,0.20750757752389834,0.13662879950875037,0.4312015503875969,1032.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,982.0,0.0,0.0,0.0,892.0,0.0,0.0,0.0,958.0,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,974.0,0.0,0.0,0.0,1009.0,0.1415,0.045870529861673795,0.028048168398153696,0.14209974687549437,10000.0,0.046032158667564584,0.028197674787636122,0.1415,10000.0,13,0.045870529861673795,0.028048168398153696,0.14209974687549437,0.1438528844727866,0.0,0.13662879950875037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1764276589.9101272,0.046032158667564584,0.028197674787636122,0.1415
0.1816160118606375,0.09987770077456176,1.0,980.0,0.0,0.0,0.0,1135.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,982.0,0.0,0.0,0.0,892.0,0.0,0.0,0.0,958.0,0.001943634596695821,1.0,0.0009727626459143969,1028.0,0.0,0.0,0.0,974.0,0.0,0.0,0.0,1009.0,0.0981,0.018355964645733334,0.10998777007745617,0.10009727626459144,10000.0,0.017998174798882806,0.11258801467590707,0.0981,10000.0,13,0.018355964645733334,0.10998777007745617,0.10009727626459144,0.09987770077456176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1764276790.9581668,0.017998174798882806,0.11258801467590707,0.0981
0.7584988962472407,0.6684824902723735,0.8765306122448979,980.0,0.5307443365695793,1.0,0.36123348017621143,1135.0,0.6061643835616438,0.7375,0.5145348837209303,1032.0,0.5549872122762148,0.48727544910179643,0.6445544554455446,1010.0,0.519559902200489,0.6498470948012233,0.43279022403258655,982.0,0.006615214994487321,0.2,0.0033632286995515697,892.0,0.7730182176267848,0.7315936626281454,0.8194154488517745,958.0,0.5031654280209193,0.3508637236084453,0.8891050583657587,1028.0,0.33926453143534996,0.40168539325842695,0.2936344969199179,974.0,0.4038199181446112,0.373109243697479,0.4400396432111001,1009.0,0.5308,0.499583804107732,0.5600357057367891,0.5275201531668273,10000.0,0.5043634527817233,0.5689174327746251,0.5308,10000.0,13,0.499583804107732,0.5600357057367891,0.5275201531668273,0.6684824902723735,1.0,0.7375,0.48727544910179643,0.6498470948012233,0.2,0.7315936626281454,0.3508637236084453,0.40168539325842695,0.373109243697479,4,1764276989.8985047,0.5043634527817233,0.5689174327746251,0.5308
0.8441145281018028,0.8785871964679912,0.8122448979591836,980.0,0.8391287734046619,0.7408906882591093,0.9674008810572687,1135.0,0.6908690869086909,0.7989821882951654,0.6085271317829457,1032.0,0.6361655773420479,0.5680933852140078,0.7227722772277227,1010.0,0.6663275686673449,0.665650406504065,0.6670061099796334,982.0,0.13457943925233645,0.4044943820224719,0.08071748878923767,892.0,0.8410104011887073,0.8001885014137606,0.8862212943632568,958.0,0.6648416112631991,0.5559189012426422,0.8268482490272373,1028.0,0.3722772277227723,0.5212569316081331,0.28952772073921973,974.0,0.6335844040762073,0.5729166666666666,0.7086223984142715,1009.0,0.6675,0.632289861792777,0.6506979247694014,0.6569888449339978,10000.0,0.6400555882635935,0.6538570391935323,0.6675,10000.0,13,0.632289861792777,0.6506979247694014,0.6569888449339978,0.8785871964679912,0.7408906882591093,0.7989821882951654,0.5680933852140078,0.665650406504065,0.4044943820224719,0.8001885014137606,0.5559189012426422,0.5212569316081331,0.5729166666666666,5,1764277189.0090308,0.6400555882635935,0.6538570391935323,0.6675
0.8715832903558536,0.881126173096976,0.8622448979591837,980.0,0.8683079327862446,0.7801966292134831,0.9788546255506608,1135.0,0.7241379310344828,0.8155339805825242,0.6511627906976745,1032.0,0.6725899600177698,0.6099919419822724,0.7495049504950495,1010.0,0.71648987463838,0.6804029304029304,0.7566191446028513,982.0,0.27829002514668905,0.5514950166112956,0.1860986547085202,892.0,0.8534780463739516,0.8091674462114126,0.9029227557411273,958.0,0.7094370860927153,0.6174351585014409,0.8336575875486382,1028.0,0.4493116395494368,0.5753205128205128,0.36858316221765913,974.0,0.6679444178246287,0.6465677179962894,0.6907829534192269,1009.0,0.7072,0.6811570203820152,0.6967237507419137,0.6980431522940591,10000.0,0.6876653839468152,0.6989493748984003,0.7072,10000.0,13,0.6811570203820152,0.6967237507419137,0.6980431522940591,0.881126173096976,0.7801966292134831,0.8155339805825242,0.6099919419822724,0.6804029304029304,0.5514950166112956,0.8091674462114126,0.6174351585014409,0.5753205128205128,0.6465677179962894,6,1764277389.574442,0.6876653839468152,0.6989493748984003,0.7072
0.8822055137844611,0.8669950738916257,0.8979591836734694,980.0,0.900523560209424,0.8293768545994066,0.9850220264317181,1135.0,0.7557951482479784,0.8517618469015796,0.6792635658914729,1032.0,0.7092651757188498,0.6579170194750211,0.7693069306930693,1010.0,0.7367405978784957,0.6996336996336996,0.7780040733197556,982.0,0.43026706231454004,0.6359649122807017,0.3251121076233184,892.0,0.8644906033630069,0.8214285714285714,0.9123173277661796,958.0,0.7525186158563294,0.6844621513944223,0.835603112840467,1028.0,0.5453467694131594,0.6451612903225806,0.4722792607802875,974.0,0.6905916585838991,0.6761633428300095,0.7056491575817642,1009.0,0.7435,0.7267744705370144,0.7368864762757619,0.7360516746601502,10000.0,0.7320017423557312,0.7390024885602711,0.7435,10000.0,13,0.7267744705370144,0.7368864762757619,0.7360516746601502,0.8669950738916257,0.8293768545994066,0.8517618469015796,0.6579170194750211,0.6996336996336996,0.6359649122807017,0.8214285714285714,0.6844621513944223,0.6451612903225806,0.6761633428300095,7,1764277589.355275,0.7320017423557312,0.7390024885602711,0.7435
0.899492385786802,0.8949494949494949,0.9040816326530612,980.0,0.9145892930118512,0.8528963414634146,0.9859030837004406,1135.0,0.7821888412017167,0.8762019230769231,0.7063953488372093,1032.0,0.7383309759547383,0.7047704770477048,0.7752475247524753,1010.0,0.760603204524034,0.7078947368421052,0.8217922606924644,982.0,0.5412719891745602,0.6825938566552902,0.4484304932735426,892.0,0.8806339772164438,0.8378887841658812,0.9279749478079332,958.0,0.7935483870967742,0.7539404553415061,0.8375486381322957,1028.0,0.6038159371492705,0.6658415841584159,0.5523613963039015,974.0,0.7173162308830784,0.7141453831041258,0.7205153617443013,1009.0,0.7739,0.7631791221999269,0.7691123036804861,0.7680250687897624,10000.0,0.7673525408513535,0.7712023408604856,0.7739,10000.0,13,0.7631791221999269,0.7691123036804861,0.7680250687897624,0.8949494949494949,0.8528963414634146,0.8762019230769231,0.7047704770477048,0.7078947368421052,0.6825938566552902,0.8378887841658812,0.7539404553415061,0.6658415841584159,0.7141453831041258,8,1764277790.2574492,0.7673525408513535,0.7712023408604856,0.7739
0.9140786749482401,0.9275210084033614,0.9010204081632653,980.0,0.9130966952264382,0.8503039513677811,0.9859030837004406,1135.0,0.8096740273396424,0.8850574712643678,0.7461240310077519,1032.0,0.7541137752703339,0.7179946284691137,0.7940594059405941,1010.0,0.7724917569477155,0.7186678352322524,0.835030549898167,982.0,0.6159648020113137,0.7010014306151645,0.5493273542600897,892.0,0.8886669995007489,0.8516746411483254,0.9290187891440501,958.0,0.8178368121442126,0.7981481481481482,0.8385214007782101,1028.0,0.6156501726121979,0.7002617801047121,0.5492813141683778,974.0,0.7308641975308642,0.7283464566929134,0.7333994053518335,1009.0,0.7911,0.7832437913531708,0.7878977351446139,0.786168574241278,10000.0,0.786659234032447,0.7897001699584688,0.7911,10000.0,13,0.7832437913531708,0.7878977351446139,0.786168574241278,0.9275210084033614,0.8503039513677811,0.8850574712643678,0.7179946284691137,0.7186678352322524,0.7010014306151645,0.8516746411483254,0.7981481481481482,0.7002617801047121,0.7283464566929134,9,1764277989.3383906,0.786659234032447,0.7897001699584688,0.7911
